trial0001, 000180, 74, 80, GVWY, 984, 20, 49.200000, PRSH, 743, 20, 37.150000, PRZI, 992, 20, 49.600000, SHVR, 1728, 20, 86.400000, ZIC, 297, 20, 14.850000, ZIP, 1650, 20, 82.500000, 74, 80, 
trial0002, 000180, 78, 83, GVWY, 982, 20, 49.100000, PRSH, 320, 20, 16.000000, PRZI, 747, 20, 37.350000, SHVR, 1704, 20, 85.200000, ZIC, 992, 20, 49.600000, ZIP, 1435, 20, 71.750000, 78, 83, 
trial0003, 000180, 80, 83, GVWY, 1088, 20, 54.400000, PRSH, 189, 20, 9.450000, PRZI, 775, 20, 38.750000, SHVR, 1475, 20, 73.750000, ZIC, 673, 20, 33.650000, ZIP, 1819, 20, 90.950000, 80, 83, 
trial0004, 000180, 77, 82, GVWY, 807, 20, 40.350000, PRSH, 439, 20, 21.950000, PRZI, 697, 20, 34.850000, SHVR, 1988, 20, 99.400000, ZIC, 856, 20, 42.800000, ZIP, 1005, 20, 50.250000, 77, 82, 
trial0005, 000180, 77, 80, GVWY, 1276, 20, 63.800000, PRSH, 561, 20, 28.050000, PRZI, 333, 20, 16.650000, SHVR, 1901, 20, 95.050000, ZIC, 429, 20, 21.450000, ZIP, 1536, 20, 76.800000, 77, 80, 
trial0006, 000180, 78, 80, GVWY, 1739, 20, 86.950000, PRSH, 819, 20, 40.950000, PRZI, 497, 20, 24.850000, SHVR, 2380, 20, 119.000000, ZIC, 475, 20, 23.750000, ZIP, 1635, 20, 81.750000, 78, 80, 
trial0007, 000180, 74, 89, GVWY, 1157, 20, 57.850000, PRSH, 178, 20, 8.900000, PRZI, 964, 20, 48.200000, SHVR, 1932, 20, 96.600000, ZIC, 1049, 20, 52.450000, ZIP, 1242, 20, 62.100000, 74, 89, 
trial0008, 000180, 77, 85, GVWY, 1358, 20, 67.900000, PRSH, 338, 20, 16.900000, PRZI, 498, 20, 24.900000, SHVR, 1471, 20, 73.550000, ZIC, 611, 20, 30.550000, ZIP, 1288, 20, 64.400000, 77, 85, 
trial0009, 000180, 78, 84, GVWY, 787, 20, 39.350000, PRSH, 845, 20, 42.250000, PRZI, 568, 20, 28.400000, SHVR, 1582, 20, 79.100000, ZIC, 730, 20, 36.500000, ZIP, 1412, 20, 70.600000, 78, 84, 
